Class_Label,lemmatized_tokens
Fraudulent,"['inform', 'desire', 'going', 'business', 'relationship', 'believe', 'reputable', 'responsible', 'trustworthy', 'business']"
Fraudulent,"['mark', 'dear', 'friend', 'letter', 'may', 'come', 'surprise', 'due', 'yet', 'mete', 'say', 'intention']"
Fraudulent,"['coastal', 'bank', 'island', 'branch', 'branch', 'manager', 'bank', 'north', 'island', 'branch', 'l']"
Fraudulent,"['development', 'bank', 'exchange', 'office', 'name', 'bill', 'exchange', 'assistant', 'manager']"
Fraudulent,"['home', 'dear', 'sir', 'request', 'assistance', 'financial']"
Fraudulent,"['staff', 'bank', 'due', 'respect', 'regard', 'decided', 'contact', 'y']"
Fraudulent,['reply']
Fraudulent,"['national', 'electoral', 'guess', 'letter', 'may', 'come', 'surprise', 'since', 'previous', 'correspondence', 'y']"
Fraudulent,"['good', 'staff', 'customer', 'investment', 'bank', 'year', 'respectful']"
Fraudulent,"['desk', 'manager', 'bill', 'exchange', 'foreign', 'remittance', 'department', 'bank']"
Fraudulent,"['dear', 'know', 'read', 'letter', 'request', 'widow', 'need', 'camara', 'democratic', 'republic']"
Fraudulent,[]
Fraudulent,"['dear', 'friend', 'due', 'respect', 'like', 'disclose', 'mutual', 'transaction', 'khan', 'manager', 'international', 'diplomatic', 'cargo', 'consignment', 'valued', 'u']"
Fraudulent,"['urgent', 'transfer', 'good', 'day', 'want', 'transfer', 'overseas', 'sum', 'one', 'hundred', 'united', 'state', 'dollar', 'u', 'want', 'ask', 'y']"
Fraudulent,"['dear', 'friend', 'west', 'bank', 'manager', 'united', 'bank', 'wish', 'ascertain', 'interest', 'capability', 'highly', 'urgent', 'deal', 'r']"
Fraudulent,"['d', 'west', 'one', 'pleasure', 'write', 'much', 'consideration', 'since']"
Fraudulent,"['room', 'refugee', 'good', 'proposal', 'howe']"
Fraudulent,"['dear', 'application', 'business', 'account', 'well', 'appreciate', 'interest', 'banking', 'u', 'order', 'open', 'business', 'account', 'must', 'receive', 'specific']"
Fraudulent,"['request', 'business', 'director', 'ministry', 'position', 'married', 'hold', 'degree', 'public', 'administration']"
Fraudulent,"['strictly', 'confidential', 'sir', 'partnership', 'business', 'due', 'deliberation', 'colleague', 'decided', 'forward', 'proposal', 'want', 'reliable', 'person', 'could', 'as']"
Fraudulent,"['limited', 'still', 'government', 'service', 'intend', 'retire', 'peacefully', 'end', 'transaction', 'let', 'honesty', 'trust', 'watchword', 'throughout', 'transaction', 'prompt']"
Fraudulent,"['name', 'prince', 'first', 'son', 'late', 'former', 'foreign', 'affair', 'minister', 'country', 'father', 'revealed', 'deposit']"
Fraudulent,"['ly', 'confidential', 'security', 'reason', 'may', 'know', 'bank', 'dont', 'know', 'one', 'stand', 'end', 'transaction']"
Fraudulent,"['head', 'smith', 'king', 'name', 'smith', 'staff']"
Fraudulent,"['corporate', 'teli', 'e', 'tutu', 'native', 'cape', 'town', 'south', 'accountant', 'south', 'department', 'mining']"
Fraudulent,"['cote', 'peace', 'unto', 'son', 'late', 'e', 'father']"
Fraudulent,"['please', 'interested', 'u', 'carry', 'capacity', 'transaction', 'would', 'require', 'following', 'information', 'would', 'enable', 'u', 'make', 'formal', 'application']"
Fraudulent,"['dear', 'today', 'name', 'limited', 'saw', 'conference', 'decided', 'contact', 'address', 'sir']"
Fraudulent,"['full', 'name', 'home', 'office', 'address', 'private', 'phone', 'number', 'look', 'forward', 'quick', 'reply', 'sincerely', 'wright']"
Fraudulent,"['ivory', 'coast', 'west', 'appeal', 'urgent', 'business', 'assistance']"
Fraudulent,"['respect', 'assistance', 'account', 'provide', 'share', 'pioneer', 'business', 'rest', 'u', 'used', 'install']"
Fraudulent,"['good', 'cater', 'private', 'bank', 'concerning', 'deceased', 'customer', 'investment', 'management', 'three', 'year', 'would', 'resp']"
Fraudulent,"['desk', 'prince', 'chamber', 'solicitor', 'shopping', 'complex', 'barrister', 'prince', 'solicitor', 'law', 'personal', 'attorney', 'nat']"
Fraudulent,"['compliment', 'day', 'hope', 'glory', 'got', 'search', 'investment', 'd']"
Fraudulent,[]
Fraudulent,"['family', 'lawyer', 'late', 'general', 'eldest', 'son', 'late', 'president', 'general', 'falsely', 'accused', 'murder', 'th']"
Fraudulent,"['good', 'must', 'solicit', 'confidence', 'pray', 'god', 'decision', 'contact', 'considering', 'fact', 'known']"
Fraudulent,"['desk', 'bank', 'hong', 'credit', 'officer', 'urgent', 'confidential']"
Fraudulent,"['indicate', 'direct', 'telephone', 'number', 'effective', 'communication', 'transaction', 'need', 'reply', 'bank', 'address']"
Fraudulent,"['dear', 'beloved', 'grace', 'god', 'received', 'knowing', 'truth', 'truth', 'set', 'free', 'known', 'truth', 'choice', 'lawful', 'right']"
Fraudulent,"['dear', 'got', 'contact', 'friend', 'trade', 'mission']"
Fraudulent,"['desk', 'exchange', 'development', 'manager']"
Fraudulent,"['money', 'transfer', 'investment', 'wish', 'invade', 'privacy', 'sending', 'obi', 'civil', 'servant', 'ministry']"
Fraudulent,"['l', 'hope', 'message', 'find', 'well', 'pardon', 'way', 'urgent', 'nature', 'name', 'mary', 'living']"
Fraudulent,"['dear', 'belief', 'mail', 'life', 'make', 'repugnant', 'hence', 'alternative', 'pathetic', 'fellow']"
Fraudulent,"['dear', 'name', 'brother', 'former', 'president', 'south', 'power', 'military', 'coup', 'brother', 'pu']"
Fraudulent,"['desk', 'bank', 'name', 'manager', 'credit', 'foreign', 'bill', 'union', 'bank', 'writing', 'respect', 'foreign', 'customer', 'bank']"
Fraudulent,"['may', 'receive', 'message', 'since', 'dont', 'know', 'person', 'purpose', 'introduction', 'son', 'late']"
Fraudulent,"['sierra', 'republic', 'cote', 'married', 'deal', 'cocoa', 'gold', 'business']"
Fraudulent,[]
Fraudulent,"['immediate', 'contract', 'payment', 'record', 'outstanding', 'contractor', 'due', 'payment', 'name', 'company', 'discovered']"
Fraudulent,"['challenge', 'security', 'finance', 'director', 'security', 'firm', 'security', 'company']"
Fraudulent,"['dear', 'guess', 'letter', 'may', 'come', 'surprise', 'since', 'previous', 'correspondence', 'tender', 'board', 'independent', 'national', 'electoral']"
Fraudulent,"['dear', 'engineer', 'director', 'contract', 'award', 'review', 'department', 'petroleum', 'south', 'business', 'transferring', 'sum']"
Fraudulent,"['dear', 'daughter', 'king']"
Fraudulent,"['chief', 'auditor', 'finance', 'indignation', 'message', 'come', 'surprise', 'might', 'offend', 'without', 'prior', 'consent']"
Fraudulent,"['dear', 'friend', 'read', 'dont', 'want', 'feel', 'sorry', 'believe', 'everyone', 'die', 'someday', 'name', 'merchant']"
Fraudulent,"['great', 'pleasure', 'writing', 'letter', 'behalf', 'colleague', 'particular', 'given', 'member', 'export', 'promotion', 'council']"
Fraudulent,"['professor', 'frank', 'morris', 'auditor', 'general', 'bank', 'hereby', 'contact', 'personally', 'concerning', 'situation', 'bank', 'order', 'transfer', 'u', 'twenty', 'two', 'mi']"
Fraudulent,"['beneficiary', 'next', 'kin', 'day', 'deposit', 'also', 'told', 'need', 'foreign', 'assistance', 'legitimate', 'bank', 'account', 'abroad', 'stand', 'partner']"
Fraudulent,"['hundred', 'thousand', 'united', 'state', 'would', 'like', 'firstly', 'send', 'best', 'wish', 'good', 'health', 'success', 'pursuit', 'new', 'year', 'particularly', 'proposal']"
Fraudulent,"['development', 'bank', 'exchange', 'office', 'name', 'bill', 'exchange', 'assistant', 'manager']"
Fraudulent,"['senior', 'advocate', 'west', 'dear', 'friend', 'due', 'respect', 'afraid', 'receive', 'type', 'message', 'well']"
Fraudulent,"['year', 'age', 'native', 'got', 'information', 'browsing', 'search', 'reliable']"
Fraudulent,"['write', 'desire', 'business', 'republic', 'interested', 'viable', 'business']"
Fraudulent,"['phone', 'jane', 'abbas', 'wife', 'former', 'h', 'abbas', 'charge', 'arm', 'current', 'president', 'excellency']"
Fraudulent,"['intend', 'retire', 'peacefully', 'end', 'transaction', 'let', 'honesty', 'trust', 'watchword', 'throughout', 'transaction', 'prompt', 'reply', 'highly', 'th']"
Fraudulent,"['full', 'name', 'phone', 'company', 'name', 'position', 'profession', 'age', 'marital', 'status', 'working', 'passport']"
Fraudulent,"['name', 'g', 'deputy', 'marketing', 'manager', 'battery', 'province', 'company', 'professional', 'manufacturer']"
Fraudulent,"['lee', 'manager', 'foreign', 'development', 'lee', 'manager', 'charge']"
Fraudulent,"['dear', 'name', 'rev', 'father', 'year', 'old', 'suffering', 'sick', 'bed', 'past', 'year', 'believe', 'time', 'come', 'join', 'ancestor', 'heaven', 'got', 'e']"
Fraudulent,"['proposal', 'dan', 'staff', 'bank', 'united', 'kingdom', 'however', 'got', 'contact', 'international', 'web', 'discovered']"
Fraudulent,"['inform', 'desire', 'going', 'business', 'relationship', 'got', 'name', 'contact', 'chamber', 'commerce', 'industry', 'select']"
Fraudulent,"['practitioner', 'peace', 'part', 'atlantic', 'hope']"
Fraudulent,"['dear', 'start', 'chief', 'auditor', 'bank', 'one', 'account', 'holding']"
Fraudulent,"['u', 'official', 'foreign', 'used', 'settling', 'taxation', 'local', 'foreign', 'expense', 'wish', 'commence', 'importation']"
Fraudulent,"['dear', 'introduce', 'self', 'like', 'tell', 'reason', 'assistance', 'matter', 'contact', 'since', 'last', 'name', 'coincide', 'late']"
Fraudulent,"['dear', 'beloved', 'holden', 'married', 'holden', 'worked', 'shell', 'oil', 'company', 'brief', 'illness', 'four', 'day']"
Fraudulent,"['dear', 'son', 'land', 'got', 'contact', 'search', 'foreigner', 'handle', 'con']"
Fraudulent,"['swift', 'credit', 'card', 'matter', 'inform', 'gone', 'payment', 'file', 'confirmed', 'yet', 'receive', 'payment', 'till']"
Fraudulent,"['desk', 'head', 'file', 'development', 'bank', 'west', 'plane', 'crash', 'web', 'site']"
Fraudulent,"['confidentiality', 'notice', 'attachment', 'contain', 'information', 'confidential', 'may', 'privileged', 'exclusive', 'use', 'intended', 'recipient']"
Fraudulent,[]
Fraudulent,"['credit', 'officer', 'china', 'merchant', 'concealed', 'business', 'suggestion', 'u', 'war', 'client', 'force']"
Fraudulent,"['dear', 'great', 'writing', 'proposal', 'benefit', 'use', 'got', 'information', 'personal', 'search', 'hence', 'decided', 'seek', 'coop']"
Fraudulent,"['oil', 'oil', 'company', 'chairman', 'bank', 'well', 'reputable', 'branch', 'money', 'question']"
Fraudulent,"['government', 'emirate', 'country', 'interested', 'company', 'product', 'government', 'assigned', 'contact', 'company', 'good', 'product', 'supply', 'new', 'pro']"
Fraudulent,"['dear', 'friend', 'c', 'heart', 'commit', 'day', 'write', 'ask', 'benevolence', 'kind', 'consideration', 'family', 'plight', 'making']"
Fraudulent,"['desk', 'amir', 'exchange', 'manager', 'development', 'bank', 'good', 'manager', 'bill', 'exchange', 'foreign']"
Fraudulent,"['looking', 'forward', 'fare', 'include', 'tax', 'agency', 'trip', 'credit', 'card', 'detail', 'th']"
Fraudulent,"['port', 'ridder', 'close', 'south', 'want', 'transfer', 'overseas', 'sum', 'one', 'hundred', 'forty', 'two', 'million']"
Fraudulent,"['married', 'made', 'billionaire', 'business', 'tycoon', 'former', 'prime', 'minister', 'la']"
Fraudulent,"['desk', 'bank', 'know', 'proposal', 'come', 'surprise']"
Fraudulent,"['may', 'humbly', 'introduce', 'name', 'husband']"
Fraudulent,"['agree', 'l']"
Fraudulent,[]
Fraudulent,"['want', 'transfer', 'overseas', 'million', 'united', 'state', 'bank', 'want', 'look', 'reliable', 'honest', 'person', 'capable']"
Fraudulent,"['cote', 'dear', 'respectful', 'pleasure', 'write', 'considering', 'profile', 'name', 'married']"
Fraudulent,"['desk', 'name', 'hail', 'year', 'young', 'three', 'di']"
Fraudulent,"['information', 'soon', 'receive', 'regard']"
Fraudulent,[]
Fraudulent,"['dear', 'greet', 'name', 'south', 'married', 'late', 'smith', 'memory', 'oil', 'explorer', 'fifteen', 'ye']"
Fraudulent,"['reconfirm', 'information', 'full', 'contact', 'number', 'please', 'let', 'know', 'immediately', 'receive', 'share', 'joy']"
Fraudulent,"['bank', 'st', 'mary', 'axe', 'senior', 'credit', 'officer', 'bank', 'writing', 'following', 'opportunity', 'office', 'immense']"
Fraudulent,['dean']
Fraudulent,"['hospital', 'lampoon', 'director', 'b']"
Fraudulent,"['twenty', 'six', 'million', 'want', 'transfer', 'overseas', 'account', 'twenty', 'six', 'million', 'united', 'state', 'dollar', 'prime', 'bank', 'south', 'want', 'ask', 'y']"
Fraudulent,"['box', 'acting', 'full', 'corporate', 'authority', 'full', 'legal', 'responsibility', 'h']"
Fraudulent,"['following', 'approval', 'received', 'office', 'fund', 'listed', 'foreign', 'creditor']"
Fraudulent,"['thank', 'director', 'gogo', 'get', 'y']"
Fraudulent,"['message', 'might', 'meet', 'utmost', 'surprise', 'urgent', 'need']"
Fraudulent,"['attention', 'sorry', 'mail', 'reaching', 'urgent', 'need', 'reach', 'trustworthy', 'foreign', 'partner', 'request', 'm']"
Fraudulent,"['vice', 'general', 'region', 'manager', 'city', 'w']"
Fraudulent,"['firm', 'direct', 'fund', 'another', 'bank', 'account', 'holder', 'need', 'think', 'money', 'based']"
Fraudulent,"['dear', 'way', 'introduction', 'working', 'credit', 'account', 'department', 'union', 'bank', 'write', 'respect', 'foreign', 'customer', 'domiciliary']"
Fraudulent,"['deceased', 'documentation', 'carefully', 'worked', 'make', 'beneficiary', 'fund', 'six', 'million', 'united', 'prepared', 'place', 'position']"
Fraudulent,"['corporate', 'get', 'across', 'profitable', 'business', 'dont', 'know', 'never', 'meant', 'person']"
Fraudulent,"['include', 'full', 'company']"
Fraudulent,"['blessed', 'day', 'walter', 'gate', 'mail', 'sent', 'service']"
Fraudulent,"['got', 'contact', 'cause', 'reliable', 'foreign', 'really', 'made', 'assistance', 'money']"
Fraudulent,"['dear', 'question', 'please', 'take', 'become', 'enemy']"
Fraudulent,"['due', 'respect', 'trust', 'humility', 'write', 'believing', 'receive', 'attention', 'even']"
Fraudulent,"['desk', 'exchange', 'crash', 'remittance']"
Fraudulent,"['dear', 'letter', 'written', 'based', 'contact', 'information', 'came', 'across', 'web', 'searching', 'investment', 'option', 'overseas', 'name', 'tony', 'silver', 'work']"
Fraudulent,"['hello', 'dear', 'name', 'joe', 'm', 'director', 'department', 'national', 'know', 'mail', 'come', 'surprise', 'also']"
Fraudulent,"['dear', 'friend', 'barrister', 'personal', 'attorney', 'late', 'otto', 'national', 'country', 'late', 'client', 'involved', 'air', 'crash']"
Fraudulent,"['greeting', 'letter', 'must', 'come', 'big', 'believe', 'day', 'people', 'meet', 'become', 'great', 'friend', 'business']"
Fraudulent,"['name', 'member', 'independent', 'committee', 'person', 'finding', 'bank', 'account', 'belonging']"
Fraudulent,"['virus', 'ma', 'non', 'sai', 'come', 'virus', 'e']"
Fraudulent,"['de', 'de', 'commerce', 'premiere', 'de', 'de', 'mon']"
Fraudulent,"['hello', 'prince', 'member', 'movement', 'democratic', 'change', 'party', 'opposed', 'party', 'incumbent', 'president']"
Fraudulent,[]
Fraudulent,"['name', 'personal', 'secretary', 'oil', 'b']"
Fraudulent,"['got', 'contact', 'south', 'trade', 'business', 'information', 'service', 'reliable', 'friend', 'mine', 'capability', 'personality', 'business', 'address']"
Fraudulent,"['accounting', 'bank', 'director', 'charge', 'accounting', 'section']"
Fraudulent,"['cheque', 'money', 'order', 'behalf', 'cash', 'payment', 'balance', 'commission', 'equal', 'though', 'later', 'increase']"
Fraudulent,"['manager', 'audit', 'accountancy', 'development', 'read', 'carefully', 'keep']"
Fraudulent,"['miss', 'appeal', 'urgent', 'assistance', 'miss', 'duke', 'daughter', 'late', 'duke', 'father', 'wealth', 'cocoa', 'm']"
Fraudulent,"['dear', 'lee', 'machinery', 'equipment', 'import', 'export', 'corporation', 'company', 'deal', 'mechanical', 'equipment', 'hardware', 'mineral']"
Fraudulent,"['director', 'security', 'company', 'south', 'firm', 'security', 'company', 'high', 'repute', 'year', 'outstanding', 'service']"
Fraudulent,"['desk', 'exchange', 'message', 'might', 'meet', 'utmost', 'surprise']"
Fraudulent,"['read', 'ordeal']"
Fraudulent,"['dear', 'glad', 'inform', 'success', 'getting', 'fund', 'transferred', 'new', 'partner', 'bangkok', 'presently', 'bangkok', 'investment', 'project', 'sha']"
Fraudulent,"['brown', 'citizen', 'attorney', 'based', 'personal', 'attorney', 'late', 'mark', 'private', 'oil']"
Fraudulent,"['dear', 'budget', 'trip', 'please', 'check', 'group', 'request', 'get', 'back', 'best', 'assist']"
Fraudulent,"['sincerity', 'humility', 'jewel', 'third', 'wife', 'president', 'settlement', 'united', 'state', 'slave']"
Fraudulent,"['international', 'commercial', 'bank', 'start', 'credit', 'officer']"
Fraudulent,"['dear', 'writing', 'personal', 'respect', 'delight', 'towards', 'urgent', 'business', 'transaction']"
Fraudulent,"['excellency', 'sir', 'know', 'letter', 'come', 'son', 'th', 'trouble', 'going']"
Fraudulent,"['dear', 'recent', 'refinance', 'application', 'current', 'home', 'address', 'couple', 'month', 'ago', 'verify', 'identity', 'wit']"
Fraudulent,[]
Fraudulent,"['yahoo', 'auto', 'green']"
Fraudulent,"['special', 'death', 'father', 'private', 'hospital', 'secretly', 'bed', 'side', 'told', 'sum', 'million', 'unite']"
Fraudulent,"['dear', 'sir', 'difficulty', 'effort', 'establish', 'business', 'abroad', 'necessitate', 'search', 'someone', 'assist', 'sum', 'twelve', 'million']"
Fraudulent,['table']
Fraudulent,[]
Fraudulent,"['need', 'stand', 'beneficiary', 'sum', 'fund', 'name', 'enable', 'bank', 'transfer', 'sum', 'decided']"
Fraudulent,[]
Fraudulent,"['dear', 'immediate', 'permit', 'make', 'acquaintance', 'informal', 'manner', 'urgent', 'need', 'reach', 'dependable', 'trust', 'wordy']"
Fraudulent,"['quest', 'reliable', 'reputable', 'person', 'engage', 'mutual', 'business', 'got', 'retune', 'search', 'suitable', 'help']"
Fraudulent,"['eric', 'lease', 'manager', 'court', 'write', 'good', 'faith', 'treat', 'letter', 'search', 'assistance', 'matter', 'tha']"
Fraudulent,"['development', 'bank', 'tower', 'suite', 'south']"
Fraudulent,"['dear', 'accountant', 'standard', 'branchi', 'urgent', 'business', 'proposal', 'got', 'world', 'trade', 'center', 'w']"
Fraudulent,"['group', 'discovered', 'dormant', 'office', 'group', 'finance', 'director', 'bank']"
Fraudulent,"['let', 'start', 'mark', 'chief', 'financial', 'officer', 'city', 'center', 'trust', 'business', 'suggestion', 'honestly', 'apologize', 'hope', 'ca']"
Fraudulent,"['beloved', 'writing', 'mail', 'several', 'internal', 'battle', 'right', 'thing', 'gotten', 'ever', 'since', 'hesitating', 'write']"
Fraudulent,"['dear', 'friend', 'name', 'ben', 'national', 'permanent', 'secretary', 'defense', 'accounting', 'officer', 'one', 'reason', 'share', 'joy', 'y']"
Fraudulent,"['soneri', 'bank', 'jubilee', 'garden', 'official', 'soneri', 'bank', 'limited', 'urgent', 'con']"
Fraudulent,"['dear', 'pleading', 'get', 'across', 'urgent', 'profitable', 'business', 'proposal', 'though', 'dont', 'know', 'neither', 'seen', 'got', 'contact']"
Fraudulent,"['kindly', 'accept', 'apology', 'sending', 'mail', 'true', 'god', 'person', 'want', 'trust', 'help', 'condition', 'believe', 'highly', 'personality']"
Fraudulent,"['dear', 'regard', 'business', 'transfer', 'sum', 'money', 'deceased', 'account', 'though', 'know', 'transaction', 'magnitude', 'make', 'one', 'apprehensive']"
Fraudulent,"['avenue', 'director', 'textile', 'spinning', 'work', 'company', 'based', 'company', 'deal', 'print', 'textile']"
Fraudulent,"['desk', 'bill', 'exchange', 'know', 'mail', 'come', 'surprise', 'bill', 'exchange']"
Fraudulent,"['barrister', 'chamber', 'attorney', 'late', 'contractor', 'federal', 'government', 'name', 'air', 'flight', 'august', 'th']"
Fraudulent,"['number', 'easy', 'communication', 'upon', 'response', 'shall', 'provide', 'detail', 'help', 'understand', 'also', 'give', 'text', 'application']"
Fraudulent,"['name', 'esophageal', 'cancer', 'defiled', 'form', 'medical', 'treatment', 'h']"
Fraudulent,"['persuaded', 'reach', 'faith', 'believing', 'accept', 'offer', 'good', 'faith', 'daughter', 'late', 'm']"
Fraudulent,"['peter', 'private', 'business', 'transfer', 'huge', 'sum', 'money', 'deceased', 'account', 'though', 'know', 'transaction']"
Fraudulent,"['conviction', 'transparent', 'honesty', 'would', 'treat', 'transaction', 'utmost', 'secrecy', 'confidentiality', 'find']"
Fraudulent,"['transfer', 'eight', 'million', 'five', 'hundred', 'thousand', 'want', 'transfer', 'overseas', 'sum', 'eight', 'million', 'five', 'hundred', 'thousand', 'u']"
Fraudulent,"['dear', 'indeed', 'pleasure', 'write', 'believe', 'read', 'dont', 'want', 'feel', 'sorry']"
Fraudulent,"['security', 'work', 'office', 'director', 'foreign', 'operation', 'department', 'bank', 'nig', 'branch']"
Fraudulent,"['dear', 'make', 'appeal', 'understanding', 'fact', 'opinion', 'expressed', 'giving', 'confidence', 'solely', 'personal', 'information', 'usee']"
Fraudulent,"['dear', 'widow', 'late', 'president', 'known', 'democratic', 'write']"
Fraudulent,"['greeting', 'must', 'aware', 'country', 'republic', 'south', 'won', 'bid', 'host', 'world', 'cup', 'prior', 'bid', 'committee', 'lobby', 'member', 'board', 'fe']"
Fraudulent,"['provincial', 'director', 'standard', 'bank', 'south', 'branch', 'urgent', 'confidential', 'business', 'proposition', 'june', 'foreign', 'oil', 'consultant']"
Fraudulent,"['god', 'forgiveness', 'know', 'god', 'lawful', 'right', 'sight', 'god', 'giving', 'fund', 'chosen', 'ministry', 'purpose', 'go']"
Fraudulent,"['dear', 'bank', 'union', 'house', 'marina', 'sincerely', 'write', 'seek']"
Fraudulent,"['day', 'compliment', 'writing', 'letter']"
Fraudulent,"['dear', 'path', 'director', 'charge', 'accounting', 'section', 'development', 'bank', 'west', 'due', 'respect', 'r']"
Fraudulent,"['highly', 'confidential', 'due', 'respect', 'trust', 'humility', 'write', 'believe', 'great', 'found', 'contact']"
Fraudulent,"['bank', 'al', 'street', 'dear', 'get', 'across']"
Fraudulent,"['garden', 'th', 'person']"
Fraudulent,"['dear', 'name', 'sun', 'elder', 'son', 'moyo', 'zimbabwe', 'might', 'surprise', 'got', 'contact', 'address', 'got', 'address', 'south', 'chamber']"
Fraudulent,"['desk', 'accounting', 'manager', 'accounting']"
Fraudulent,"['name', 'dying', 'woman', 'decided', 'donate', 'year', 'old', 'cancer', 'year', 'death']"
Fraudulent,"['interested', 'please', 'write', 'back', 'instruction', 'keep', 'confidential', 'reach', 'finally', 'please', 'note', 'must']"
Fraudulent,"['federal', 'ministry', 'request', 'assistance', 'accountant', 'ministry']"
Fraudulent,"['desk', 'associate', 'mike', 'privileged', 'capture', 'name', 'name', 'barrister', 'legal', 'practitioner', 'persona']"
Fraudulent,"['urgent', 'business', 'rev', 'dear', 'day', 'rev', 'region']"
Fraudulent,"['dear', 'name', 'secretary', 'oil', 'bank', 'document', 'large']"
Fraudulent,"['dear', 'apologize', 'medium', 'communicate', 'project', 'highly', 'official', 'government', 'also', 'founding', 'member']"
Fraudulent,"['barrister', 'attorney', 'law', 'deceased', 'client', 'name', 'samson', 'shall', 'result', 'auto', 'car', 'accident']"
Fraudulent,"['local', 'pizza', 'place', 'movie', 'theater', 'map', 'best', 'route']"
Fraudulent,"['gesture', 'draw', 'result', 'dear', 'beneficiary', 'congratulation', 'barrister', 'peter', 'principal', 'attorney', 'president']"
Fraudulent,"['dear', 'provincial', 'manager', 'development', 'bank', 'southern', 'urgent', 'confidential', 'business', 'proposition', 'june', 'c', 'c']"
Fraudulent,"['behalf', 'board', 'management', 'overseas', 'credit', 'operation', 'manager', 'wish', 'inform', 'tagged']"
Fraudulent,"['dear', 'make', 'appeal', 'understanding', 'fact', 'opinion', 'expressed', 'giving', 'confidence', 'solely', 'personal', 'information']"
Fraudulent,"['m', 'inform', 'fund', 'u', 'million', 'delivery']"
Fraudulent,"['paragraph', 'indication', 'actual', 'change', 'made', 'site', 'policy', 'organization', 'information']"
Fraudulent,"['dear', 'friend', 'name', 'garner', 'artist', 'wife', 'garner', 'art', 'gallery', 'united', 'kingdom', 'live', 'united', 'kingdom', 'son']"
Fraudulent,"['name', 'bank', 'address', 'account', 'name', 'private', 'telephone', 'number', 'easy', 'information', 'enable', 'u', 'put', 'application', 'pa']"
Fraudulent,"['please', 'save', 'would', 'like', 'apply', 'medium', 'secure', 'opportunity', 'invest', 'joint', 'business', 'ha']"
Fraudulent,[]
Fraudulent,"['dear', 'good', 'request', 'urgent', 'business', 'proposal', 'strictly', 'due', 'sorry', 'confusion', 'stress', 'may']"
Fraudulent,"['national', 'petroleum', 'office']"
Fraudulent,"['accountant', 'general', 'natural', 'gas', 'want', 'belief', 'business', 'proposal', 'made', 'good', 'intention', 'source', 'embarrassment', 'yo']"
Fraudulent,"['dear', 'bear', 'sending', 'letter', 'name', 'young', 'man', 'originally', 'west', 'sole', 'purpose']"
Fraudulent,"['dear', 'name', 'working', 'got', 'contact', 'via', 'felt', 'may', 'willing', 'pursue', 'proposal', 'may', 'sound', 'st']"
Fraudulent,"['dear', 'friend', 'manager', 'foreign', 'remittance', 'exchange', 'development', 'bank', 'west']"
Fraudulent,"['dear', 'would', 'interested', 'paying', 'job', 'could', 'earn', 'name', 'year', 'resigned', 'job']"
Fraudulent,"['president', 'ministry', 'trade', 'commerce', 'got', 'contact']"
Fraudulent,"['good', 'day', 'barrister', 'solicitor', 'law', 'personal', 'attorney', 'late', 'business', 'merchant', 'based', 'way']"
Fraudulent,"['hello', 'dear', 'madam']"
Fraudulent,[]
Fraudulent,"['desk', 'remittance', 'development', 'bank', 'message', 'might', 'meet', 'utmost', 'urgent']"
Fraudulent,"['friend', 'use', 'money', 'church', 'family', 'name', 'search', 'reliable', 'god', 'person']"
Fraudulent,"['dear', 'name', 'daughter', 'nana', 'traditional', 'ruler', 'death', 'th', 'june', 'st']"
Fraudulent,['best']
Fraudulent,"['compliment', 'day', 'hope', 'glory', 'got', 'search', 'investment', 'd']"
Fraudulent,"['attention', 'know', 'mail', 'may', 'come', 'fact', 'known', 'need', 'urgent', 'attention', 'towards', 'desperate', 'nee']"
Fraudulent,"['tax', 'vat', 'transaction', 'note', 'risk', 'involved', 'transaction', 'risk', 'free', 'legally', 'bonded']"
Fraudulent,"['request', 'confidential', 'chairman', 'contract', 'award', 'review', 'committee', 'set', 'u']"
Fraudulent,"['business', 'assistance', 'name', 'work', 'international', 'local', 'bank', 'south', 'routine', 'inspection']"
Fraudulent,"['hazel', 'block', 'park', 'south', 'name', 'o']"
Fraudulent,"['accounting', 'operation', 'national', 'bank', 'head', 'accounting', 'section']"
Fraudulent,"['smith', 'pray', 'mail', 'meet']"
Fraudulent,"['presently', 'got', 'contact', 'represent']"
Fraudulent,"['first', 'must', 'solicit', 'confidence', 'transaction', 'virtue', 'nature', 'utterly', 'confidential', 'top', 'secret', 'got', 'contact', 'search', 'f']"
Fraudulent,"['dear', 'friend', 'urgent', 'confidential', 'business', 'proposition', 'june', 'oil', 'solid', 'mineral']"
Fraudulent,"['provide', 'procedure', 'release', 'fund', 'matter', 'whether', 'company', 'contract', 'project', 'nature']"
Fraudulent,"['independent', 'committee', 'person', 'member', 'independent', 'committee', 'eminent']"
Fraudulent,"['age', 'de', 'an', 'en', 'cote', 'mon', 'pay', 'traverse', 'difficile', 'ce', 'ma', 'e']"
Fraudulent,[]
Fraudulent,[]
Fraudulent,"['contact', 'good']"
Fraudulent,"['good', 'day', 'may', 'surprise', 'receive', 'since', 'know', 'son', 'late', 'president', 'democratic', 'republic', 'president', 'republic']"
Fraudulent,"['introduce', 'wish', 'inform', 'letter', 'hoax', 'mail', 'urge', 'treat', 'serious', 'personal', 'assistant']"
Fraudulent,"['praise', 'person', 'married', 'late', 'blessed', 'memory', 'worked', 'embassy']"
